,Data,,T1,T2,T3,T4,F1,F2,Empty1,Empty2
794,21/09/2022 20:42:05781000,,"39,162","21,472","22,3016","20,984","14,466235",501,65535,65535
795,21/09/2022 20:42:06779400,,"39,162","21,3988","22,2528","21,1548","14,466235",501,65535,65535
796,21/09/2022 20:42:07777800,,"39,162","21,472","22,2528","21,0572","14,466235",503,65535,65535
797,21/09/2022 20:42:08776200,,"39,1376","21,5208","22,1552","21,0572","15,391955",499,65535,65535
798,21/09/2022 20:42:09774600,,"39,2108","21,472","22,2528","21,1548","14,466235",500,65535,65535
799,21/09/2022 20:42:10788600,,"39,162","21,4964","22,1552","21,0572","15,391955",500,65535,65535
800,21/09/2022 20:42:11771400,,"39,162","21,472","22,3016","21,1548","14,466235",503,65535,65535
801,21/09/2022 20:42:12769800,,"39,162","21,472","22,2284","21,0572","16,317675",503,65535,65535
802,21/09/2022 20:42:13783800,,"39,1376","21,472","22,2528","21,1548","16,317675",500,65535,65535
803,21/09/2022 20:42:14782200,,"39,1376","21,4964","22,1552","21,1792","14,466235",501,65535,65535
804,21/09/2022 20:42:20835000,,"39,1132","21,472","22,204","21,1548","17,243395",501,65535,65535
805,21/09/2022 20:42:21864600,,"39,0888","21,5208","22,204","21,1792","17,243395",499,65535,65535
806,21/09/2022 20:42:22863000,,"39,1376","21,4964","22,1308","21,0328","17,243395",498,65535,65535
807,21/09/2022 20:42:23861400,,"39,1376","21,4964","22,204","21,0328","17,243395",504,65535,65535
808,21/09/2022 20:42:24891000,,"39,04","21,472","22,1552","21,0572","19,094835",506,65535,65535
809,21/09/2022 20:42:25873800,,"38,9912","21,4964","22,204","21,1548","19,094835",504,65535,65535
810,21/09/2022 20:42:26872200,,"39,0156","21,3988","22,3016","21,1792","19,094835",506,65535,65535
811,21/09/2022 20:42:27855000,,"39,0156","21,4232","22,2528","21,1548","20,020555",503,65535,65535
812,21/09/2022 20:42:28853400,,"39,0156","21,3744","22,4236","21,0572","16,317675",500,65535,65535
813,21/09/2022 20:42:29867400,,"39,04","21,3988","22,2528","21,1792","14,466235",499,65535,65535
814,21/09/2022 20:42:30865800,,"39,0888","21,472","22,3016","21,0816","15,391955",503,65535,65535
815,21/09/2022 20:42:31864200,,"39,04","21,472","22,3748","21,106","16,317675",505,65535,65535
816,21/09/2022 20:42:32862600,,"38,9912","21,472","22,4236","21,1548","19,094835",501,65535,65535
817,21/09/2022 20:42:33861000,,"38,9668","21,3988","22,3016","21,0328","17,243395",499,65535,65535
818,21/09/2022 20:42:34859400,,"38,9668","21,3988","22,3016","21,1548","16,317675",504,65535,65535
819,21/09/2022 20:42:35873400,,"38,9668","21,4232","22,4236","21,1548","17,243395",503,65535,65535
820,21/09/2022 20:42:36871800,,"39,0156","21,3988","22,4236","21,0572","17,243395",504,65535,65535
821,21/09/2022 20:42:37870200,,"38,9912","21,3988","22,3748","21,1792","17,243395",504,65535,65535
822,21/09/2022 20:42:38853000,,"38,918","21,3988","22,3748","21,1548","19,094835",503,65535,65535
823,21/09/2022 20:42:39867000,,"38,918","21,472","22,4236","21,0572","19,094835",505,65535,65535
824,21/09/2022 20:42:40865400,,"39,0156","21,3988","22,3748","21,0572","19,094835",504,65535,65535
825,21/09/2022 20:42:41863800,,"38,9668","21,3988","22,4236","21,0572","17,243395",504,65535,65535
826,21/09/2022 20:42:42862200,,"38,9668","21,3988","22,3748","21,0572","17,243395",501,65535,65535
827,21/09/2022 20:42:43860600,,"38,9668","21,3988","22,3748","21,0816","19,094835",501,65535,65535
828,21/09/2022 20:42:44859000,,"38,9912","21,3744","22,3748","21,0572","19,094835",499,65535,65535
829,21/09/2022 20:42:45857400,,"38,9668","21,3988","22,448","21,0572","19,094835",501,65535,65535
830,21/09/2022 20:42:46855800,,"38,9668","21,472","22,4236","21,0816","20,020555",505,65535,65535
831,21/09/2022 20:42:47869800,,"38,9912","21,3988","22,4236","21,0816","19,094835",503,65535,65535
832,21/09/2022 20:42:48852600,,"38,9668","21,3988","22,4236","21,0572","19,094835",504,65535,65535
833,21/09/2022 20:42:49851000,,"38,9912","21,3988","22,448","21,0572","19,094835",504,65535,65535
834,21/09/2022 20:42:50865000,,"39,0156","21,472","22,3748","21,0572","17,243395",501,65535,65535
835,21/09/2022 20:42:51863400,,"38,8936","21,3988","22,4236","21,0572","19,094835",500,65535,65535
836,21/09/2022 20:42:52861800,,"38,9668","21,4232","22,448","21,0816","20,020555",500,65535,65535
837,21/09/2022 20:42:58899000,,"38,9912","21,4964","22,6676","21,0572","40,386395",503,65535,65535
838,21/09/2022 20:42:59928600,,"38,9912","21,3988","22,7408","21,0572","44,089275",505,65535,65535
839,21/09/2022 20:43:00927000,,"38,9912","21,3744","22,7408","21,0572","43,163555",509,65535,65535
840,21/09/2022 20:43:01925400,,"38,918","21,3988","23,1312","21,2036","43,163555",510,65535,65535
841,21/09/2022 20:43:02923800,,"38,9668","21,3744","23,2776","20,984","45,014995",510,65535,65535
842,21/09/2022 20:43:03922200,,"38,9668","21,3988","23,3752","21,0328","44,089275",506,65535,65535
843,21/09/2022 20:43:04920600,,"38,9912","21,4232","23,4972","21,0328","44,089275",504,65535,65535
844,21/09/2022 20:43:05919000,,"39,0156","21,3744","23,6192","21,0328","42,237835",506,65535,65535
845,21/09/2022 20:43:06917400,,"38,9912","21,3744","23,668","21,0328","43,163555",504,65535,65535
846,21/09/2022 20:43:07915800,,"38,9912","21,3988","23,7412","21,0328","43,163555",505,65535,65535
847,21/09/2022 20:43:08914200,,"38,9912","21,3988","23,79","20,9596","43,163555",504,65535,65535
848,21/09/2022 20:43:09928200,,"38,9912","21,3744","23,9852","21,0328","43,163555",504,65535,65535
849,21/09/2022 20:43:10926600,,"39,0156","21,3744","24,0828","21,0572","43,163555",503,65535,65535
850,21/09/2022 20:43:11925000,,"38,9912","21,4232","24,1316","21,0328","43,163555",503,65535,65535
851,21/09/2022 20:43:12923400,,"39,04","21,3988","24,2048","20,984","45,014995",505,65535,65535
852,21/09/2022 20:43:13921800,,"39,0156","21,3988","24,2536","20,984","45,014995",504,65535,65535
853,21/09/2022 20:43:14920200,,"39,04","21,4232","24,278","20,9596","44,089275",500,65535,65535
854,21/09/2022 20:43:15934200,,"39,04","21,472","24,3268","20,9596","45,014995",499,65535,65535
855,21/09/2022 20:43:16917000,,"39,04","21,472","24,3756","21,0328","46,866435",500,65535,65535
856,21/09/2022 20:43:17915400,,"39,04","21,5208","24,3756","21,0572","44,089275",500,65535,65535
857,21/09/2022 20:43:18913800,,"39,04","21,6672","24,5708","20,984","44,089275",500,65535,65535
858,21/09/2022 20:43:19927800,,"39,162","21,594","24,5708","20,984","44,089275",500,65535,65535
859,21/09/2022 20:43:20910600,,"39,2108","21,594","24,5952","21,0328","42,237835",504,65535,65535
860,21/09/2022 20:43:21924600,,"39,162","21,6184","24,4976","20,9596","43,163555",508,65535,65535
861,21/09/2022 20:43:22923000,,"39,2108","21,5452","24,6196","21,0328","43,163555",508,65535,65535
862,21/09/2022 20:43:23952600,,"39,1376","21,594","24,6196","21,0328","44,089275",509,65535,65535
863,21/09/2022 20:43:24919800,,"39,162","21,6672","24,6196","21,0328","43,163555",511,65535,65535
864,21/09/2022 20:43:25918200,,"39,2108","21,6672","24,6196","21,0328","43,163555",508,65535,65535
865,21/09/2022 20:43:26916600,,"39,2108","21,6428","24,6684","21,0328","45,014995",505,65535,65535
866,21/09/2022 20:43:27915000,,"39,162","21,716","24,6928","21,0328","44,089275",509,65535,65535
867,21/09/2022 20:43:28929000,,"39,162","21,716","24,7172","21,0816","46,866435",503,65535,65535
868,21/09/2022 20:43:29927400,,"39,2352","21,716","24,6928","21,0328","43,163555",500,65535,65535
869,21/09/2022 20:43:30910200,,"39,2108","21,716","24,7416","20,984","44,089275",503,65535,65535
870,21/09/2022 20:43:31924200,,"39,2596","21,716","24,7904","20,984","44,089275",503,65535,65535
871,21/09/2022 20:43:32922600,,"39,2352","21,6672","24,8392","21,0328","43,163555",503,65535,65535
872,21/09/2022 20:43:33921000,,"39,2596","21,716","24,8392","21,0328","44,089275",504,65535,65535
873,21/09/2022 20:43:34919400,,"39,3328","21,6672","24,8636","20,984","42,237835",503,65535,65535
874,21/09/2022 20:43:35917800,,"39,3328","21,716","24,8636","20,984","40,386395",501,65535,65535
875,21/09/2022 20:43:36916200,,"39,3328","21,838","24,9124","21,0328","42,237835",503,65535,65535
876,21/09/2022 20:43:37914600,,"39,3328","21,6428","24,9124","20,984","43,163555",504,65535,65535
877,21/09/2022 20:43:38928600,,"39,3816","21,7404","24,9368","21,0572","39,460675",503,65535,65535
878,21/09/2022 20:43:39927000,,"39,3572","21,716","24,9124","20,984","43,163555",501,65535,65535
879,21/09/2022 20:43:40925400,,"39,4792","21,7404","24,8636","20,984","43,163555",499,65535,65535
880,21/09/2022 20:43:41923800,,"39,5036","21,716","24,8636","20,984","42,237835",498,65535,65535
881,21/09/2022 20:43:42906600,,"39,5768","21,716","24,9124","20,984","43,163555",498,65535,65535
882,21/09/2022 20:43:48975000,,"39,7964","22,0088","25,254","20,9596","76,489475",505,65535,65535
883,21/09/2022 20:43:50004600,,"39,8696","22,0332","25,376","20,984","76,489475",501,65535,65535
884,21/09/2022 20:43:51003000,,"39,8696","22,1308","25,5468","20,984","76,489475",504,65535,65535
885,21/09/2022 20:43:52001400,,"39,7964","22,2284","25,8396","20,9596","77,415195",504,65535,65535
886,21/09/2022 20:43:52999800,,"39,8452","22,326","26,0348","20,9596","76,489475",503,65535,65535
887,21/09/2022 20:43:53998200,,"39,9428","22,3748","26,1568","20,984","75,563755",504,65535,65535
888,21/09/2022 20:43:54996600,,"39,9916","22,5944","26,3764","20,9596","75,563755",504,65535,65535
889,21/09/2022 20:43:55995000,,"39,9428","22,692","26,4496","20,9596","76,489475",503,65535,65535
890,21/09/2022 20:43:57009000,,"39,9916","22,7408","26,5716","20,9352","76,489475",500,65535,65535
891,21/09/2022 20:43:58007400,,"40,0404","22,8384","26,7424","20,984","76,489475",500,65535,65535
892,21/09/2022 20:43:58990200,,"40,0404","22,9604","26,7912","20,984","74,638035",504,65535,65535
893,21/09/2022 20:44:00004200,,"39,9916","23,0092","26,962","20,984","77,415195",504,65535,65535
894,21/09/2022 20:44:01002600,,"40,0404","23,1556","27,084","20,984","74,638035",500,65535,65535
895,21/09/2022 20:44:02001000,,"40,1136","23,2532","27,3036","20,9596","77,415195",500,65535,65535
896,21/09/2022 20:44:02999400,,"39,9916","23,2776","27,328","20,9352","77,415195",501,65535,65535
897,21/09/2022 20:44:03997800,,"40,1136","23,302","27,3768","20,9596","77,415195",504,65535,65535
898,21/09/2022 20:44:04996200,,"40,0892","23,3996","27,3768","20,984","76,489475",501,65535,65535
899,21/09/2022 20:44:06010200,,"40,1136","23,5704","27,5232","20,984","77,415195",501,65535,65535
900,21/09/2022 20:44:07008600,,"40,0404","23,6436","27,6452","20,984","77,415195",503,65535,65535
901,21/09/2022 20:44:08007000,,"40,1136","23,668","27,6452","20,984","79,266635",504,65535,65535
902,21/09/2022 20:44:09005400,,"40,0892","23,668","27,6696","20,984","76,489475",501,65535,65535
903,21/09/2022 20:44:10003800,,"40,1624","23,6436","27,6208","20,9108","74,638035",503,65535,65535
904,21/09/2022 20:44:11002200,,"40,1868","23,6924","27,694","20,9352","77,415195",503,65535,65535
905,21/09/2022 20:44:12000600,,"40,2844","23,8632","27,694","20,984","75,563755",501,65535,65535
906,21/09/2022 20:44:12999000,,"40,3088","23,912","27,816","20,984","76,489475",495,65535,65535
907,21/09/2022 20:44:13997400,,"40,2844","23,9608","27,816","20,9596","75,563755",499,65535,65535
908,21/09/2022 20:44:14995800,,"40,2844","23,9608","27,8648","20,984","79,266635",499,65535,65535
909,21/09/2022 20:44:15994200,,"40,2844","23,9852","27,938","20,9596","79,266635",499,65535,65535
910,21/09/2022 20:44:17008200,,"40,3088","23,9852","27,9868","20,984","80,192355",501,65535,65535
911,21/09/2022 20:44:18006600,,"40,2844","23,9608","28,0112","20,984","77,415195",499,65535,65535
912,21/09/2022 20:44:24059400,,"40,2844","25,2296","28,2796","20,9352","107,963955",501,65535,65535
913,21/09/2022 20:44:25089000,,"40,2844","25,4736","28,4748","20,9596","108,889675",500,65535,65535
914,21/09/2022 20:44:26087400,,"40,3332","25,4492","28,6456","20,9596","109,815395",503,65535,65535
915,21/09/2022 20:44:27085800,,"40,3088","25,5468","28,8652","20,9352","108,889675",503,65535,65535
916,21/09/2022 20:44:28099800,,"40,1868","25,5712","28,8408","20,984","111,666835",504,65535,65535
917,21/09/2022 20:44:29113800,,"40,3088","26,0348","28,8652","20,984","111,666835",504,65535,65535
918,21/09/2022 20:44:30096600,,"40,2844","26,1812","29,0848","21,0328","112,592555",499,65535,65535
919,21/09/2022 20:44:31079400,,"40,2112","26,2788","29,2068","20,984","109,815395",500,65535,65535
920,21/09/2022 20:44:32093400,,"40,26","26,474","29,3044","20,9596","111,666835",501,65535,65535
921,21/09/2022 20:44:33091800,,"40,2844","26,7424","29,4996","20,9596","113,518275",500,65535,65535
922,21/09/2022 20:44:34090200,,"40,3088","26,8888","29,524","20,9596","111,666835",499,65535,65535
923,21/09/2022 20:44:35088600,,"40,2844","27,1328","29,6704","20,984","111,666835",501,65535,65535
924,21/09/2022 20:44:36087000,,"40,2844","27,206","29,6704","20,9596","112,592555",499,65535,65535
925,21/09/2022 20:44:37085400,,"40,3088","27,206","29,768","20,9596","111,666835",499,65535,65535
926,21/09/2022 20:44:38099400,,"40,3088","27,5232","29,7924","20,9108","108,889675",500,65535,65535
927,21/09/2022 20:44:39097800,,"40,3088","27,6696","29,8656","20,9108","109,815395",504,65535,65535
928,21/09/2022 20:44:40096200,,"40,2844","27,694","29,8656","20,862","112,592555",501,65535,65535
929,21/09/2022 20:44:41094600,,"40,2844","27,4744","29,8656","20,862","108,889675",503,65535,65535
930,21/09/2022 20:44:42093000,,"40,3088","27,3524","29,8656","20,9108","112,592555",500,65535,65535
931,21/09/2022 20:44:43091400,,"40,3088","27,694","30,1096","20,9108","111,666835",498,65535,65535
932,21/09/2022 20:44:44089800,,"40,3088","27,8404","30,1096","20,9108","112,592555",503,65535,65535
933,21/09/2022 20:44:45088200,,"40,3332","27,7184","30,1096","20,9596","112,592555",504,65535,65535
934,21/09/2022 20:44:46086600,,"40,4064","27,206","30,1096","20,9596","112,592555",504,65535,65535
935,21/09/2022 20:44:47085000,,"40,26","27,4012","30,134","20,862","113,518275",504,65535,65535
936,21/09/2022 20:44:48083400,,"40,2844","27,45","30,1096","20,9108","112,592555",504,65535,65535
937,21/09/2022 20:44:49097400,,"40,4308","27,572","30,134","20,9108","112,592555",504,65535,65535
938,21/09/2022 20:44:50095800,,"40,4552","27,5476","30,1096","20,862","112,592555",503,65535,65535
939,21/09/2022 20:44:51094200,,"40,4308","27,4256","30,134","20,862","112,592555",504,65535,65535
940,21/09/2022 20:44:52092600,,"40,4308","27,2792","30,134","20,9108","112,592555",505,65535,65535
941,21/09/2022 20:44:53091000,,"40,4064","27,4012","30,2072","20,8376","111,666835",506,65535,65535
942,21/09/2022 20:44:54089400,,"40,4552","27,45","30,2072","20,9596","111,666835",503,65535,65535
943,21/09/2022 20:45:00142200,,"40,5284","28,3772","30,4512","20,9108","138,512715",506,65535,65535
944,21/09/2022 20:45:01171800,,"40,626","28,304","30,5976","20,9108","139,438435",505,65535,65535
945,21/09/2022 20:45:02170200,,"40,626","28,67","30,622","20,9108","139,438435",501,65535,65535
946,21/09/2022 20:45:03168600,,"40,6504","29,0116","30,744","20,9108","138,512715",500,65535,65535
947,21/09/2022 20:45:04167000,,"40,6748","29,2068","30,866","20,9108","139,438435",503,65535,65535
948,21/09/2022 20:45:05165400,,"40,6748","29,2312","31,0612","20,862","139,438435",500,65535,65535
949,21/09/2022 20:45:06163800,,"40,6504","29,0848","30,988","20,9596","141,289875",499,65535,65535
950,21/09/2022 20:45:07162200,,"40,6748","29,0604","31,0612","20,9352","141,289875",500,65535,65535
951,21/09/2022 20:45:08160600,,"40,6504","29,4996","31,11","20,9596","139,438435",500,65535,65535
952,21/09/2022 20:45:09174600,,"40,6748","29,5972","31,232","20,9596","139,438435",498,65535,65535
953,21/09/2022 20:45:10173000,,"40,6504","29,6704","31,2808","20,9596","140,364155",499,65535,65535
954,21/09/2022 20:45:11171400,,"40,6748","29,5728","31,4028","20,9596","138,512715",494,65535,65535
955,21/09/2022 20:45:12169800,,"40,6748","29,5728","31,4028","20,9596","136,661275",496,65535,65535
956,21/09/2022 20:45:13168200,,"40,6504","30,012","31,4028","20,8376","138,512715",496,65535,65535
957,21/09/2022 20:45:14166600,,"40,6748","29,9144","31,4516","20,8376","138,512715",495,65535,65535
958,21/09/2022 20:45:15165000,,"40,626","29,6948","31,4028","20,9596","139,438435",496,65535,65535
959,21/09/2022 20:45:16163400,,"40,626","29,7192","31,4516","20,9108","139,438435",500,65535,65535
960,21/09/2022 20:45:17177400,,"40,626","29,8168","31,476","20,9108","140,364155",506,65535,65535
961,21/09/2022 20:45:18160200,,"40,4552","30,3048","31,4272","20,9108","141,289875",508,65535,65535
962,21/09/2022 20:45:19174200,,"40,5284","30,1584","31,4272","20,9352","141,289875",508,65535,65535
963,21/09/2022 20:45:20172600,,"40,504","29,89","31,476","20,9108","140,364155",505,65535,65535
964,21/09/2022 20:45:21171000,,"40,5284","30,134","31,5736","20,9108","140,364155",504,65535,65535
965,21/09/2022 20:45:22169400,,"40,504","30,2072","31,5492","20,9108","139,438435",501,65535,65535
966,21/09/2022 20:45:23167800,,"40,5528","29,7924","31,5492","20,9108","139,438435",501,65535,65535
967,21/09/2022 20:45:24166200,,"40,5528","29,89","31,476","20,862","139,438435",500,65535,65535
968,21/09/2022 20:45:25164600,,"40,5528","29,9632","31,6224","20,9596","135,735555",504,65535,65535
969,21/09/2022 20:45:26163000,,"40,5284","29,9144","31,5736","20,9352","136,661275",508,65535,65535
970,21/09/2022 20:45:27177000,,"40,626","29,8168","31,5492","20,9108","138,512715",504,65535,65535
971,21/09/2022 20:45:28175400,,"40,626","29,8412","31,5492","20,984","135,735555",506,65535,65535
972,21/09/2022 20:45:29173800,,"40,7724","29,8168","31,5492","20,9596","135,735555",503,65535,65535
973,21/09/2022 20:45:35211000,,"40,9188","29,89","31,6712","20,984","167,210035",501,65535,65535
